ingredient_code,ingredient_description,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,"Choline, total",Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fiber, total dietary","Folate, DFE","Folate, food","Folate, total",Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,"Vitamin A, RAE",Vitamin B-12,"Vitamin B-12, added",Vitamin B-6,Vitamin C,Vitamin D (D2 + D3),Vitamin E (alpha-tocopherol),"Vitamin E, added",Vitamin K (phylloquinone),Water,Zinc,10:0,12:0,14:0,16:0,16:1,18:0,18:1,18:2,18:3,18:4,20:1,20:4,20:5 n-3,22:1,22:5 n-3,22:6 n-3,4:0,6:0,8:0,ingredient_description_first,ingredient_description_second,ingredient_description_third
16090,"Peanuts, all types, dry-roasted, with salt",0.0,0,58,21.26,0,0,0,64.6,0.428,0,587,26.181,9.773,7.723,8.4,97,97,97,0,1.58,0,0,178,14.355,363,634,24.35,0,0.197,9.3,410,4.9,0,0.152,49.66,0,0.0,0.0,0.466,0.0,0.0,4.93,0.0,0.0,1.81,2.77,0.0,0.0,0.016,3.982,0.031,1.2,25.435,9.715,0.026,0.0,0.627,0.016,0.0,0.055,0.0,0.0,0.0,0.0,0.0,Peanuts, all types," dry-roasted, with salt"
16098,"Peanut butter, smooth style, with salt",0.0,0,49,22.3,0,0,0,63.0,0.42,0,639,25.4,12.3,10.1,4.8,86,86,86,0,1.73,0,0,169,13.3,339,564,22.5,0,0.191,4.1,429,10.5,0,0.138,51.1,0,0.0,0.0,0.444,0.0,0.0,9.11,0.0,0.3,1.18,2.54,0.0,0.0,0.021,4.75,0.03,2.16,24.7,12.2,0.028,0.0,0.578,0.018,0.0,0.045,0.0,0.0,0.0,0.0,0.0,Peanut butter, smooth style, with salt
16099,"Peanut flour, defatted",0.0,0,140,34.7,0,0,0,108.7,1.8,0,327,0.225,0.143,0.063,15.8,248,248,248,0,2.1,0,0,370,27.0,760,1290,52.2,0,0.48,7.1,180,8.22,0,0.7,0.55,0,0.0,0.0,0.504,0.0,0.0,0.05,0.0,0.0,7.8,5.1,0.0,0.0,0.0,0.048,0.0,0.01,0.219,0.143,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peanut flour, defatted,
16103,"Refried beans, canned, traditional style",0.0,0,29,13.55,0,0,0,21.2,0.129,0,90,0.601,0.543,0.631,3.7,11,11,11,0,1.44,0,0,35,0.367,92,319,4.98,0,0.079,5.8,370,0.54,0,0.076,2.01,0,0.0,0.0,0.103,6.0,0.0,0.09,0.0,2.1,77.75,0.58,0.004,0.001,0.022,0.394,0.024,0.192,0.564,0.361,0.169,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Refried beans, canned, traditional style
16104,"Bacon, meatless",0.0,0,23,5.31,0,53,0,45.0,0.105,0,309,7.095,15.441,4.622,2.6,42,42,42,0,2.41,0,0,19,7.56,70,170,11.69,0,0.481,7.4,1465,0.0,0,4.4,29.52,4,0.0,0.0,0.479,0.0,0.0,6.9,0.0,0.0,48.98,0.42,0.0,0.245,0.163,3.045,0.0,1.169,7.095,13.756,1.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacon, meatless,
16107,"Sausage, meatless",0.0,0,63,8.09,0,0,0,69.7,0.25,0,255,4.498,9.279,2.926,2.8,26,26,26,0,3.72,0,0,36,11.195,225,231,20.28,0,0.402,7.4,888,0.0,0,2.343,18.16,0,0.0,0.0,0.828,0.0,0.0,2.1,0.0,0.0,50.4,1.46,0.0,0.217,0.067,1.856,0.0,0.786,4.498,8.209,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sausage, meatless,
16109,"Soybeans, mature cooked, boiled, without salt",0.0,0,102,8.36,0,5,0,47.5,0.407,0,172,1.981,5.064,1.297,6.0,54,54,54,0,5.14,0,0,86,0.399,245,515,18.21,0,0.285,7.3,1,3.0,0,0.155,8.97,0,0.0,0.0,0.234,1.7,0.0,0.35,0.0,19.2,62.55,1.15,0.0,0.0,0.025,0.952,0.025,0.32,1.956,4.465,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soybeans, mature cooked," boiled, without salt"
16110,"Soybeans, mature seeds, roasted, salted",0.0,0,138,30.22,0,120,0,124.3,0.828,0,469,5.61,14.339,3.674,17.7,211,211,211,0,3.9,0,0,145,1.41,363,1470,38.55,0,0.145,19.1,163,4.2,0,0.1,25.4,10,0.0,0.0,0.208,2.2,0.0,0.91,0.0,50.4,1.95,3.14,0.0,0.0,0.071,2.696,0.071,0.907,5.539,12.644,1.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soybeans, mature seeds," roasted, salted"
16112,Miso,0.0,0,57,25.37,0,52,0,72.2,0.42,0,198,1.118,2.884,1.025,5.4,19,19,19,0,2.49,0,0,48,0.906,159,210,12.79,0,0.233,7.0,3728,6.2,0,0.098,6.01,4,0.08,0.0,0.199,0.0,0.0,0.01,0.0,29.3,43.02,2.56,0.0,0.0,0.015,0.75,0.0,0.2,1.043,2.479,0.405,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miso,,
16113,Natto,0.0,0,217,12.68,0,0,0,57.0,0.667,0,211,2.43,6.21,1.591,5.4,8,8,8,0,8.6,0,0,115,0.0,174,729,19.4,0,0.19,8.8,7,4.89,0,0.16,11.0,0,0.0,0.0,0.13,13.0,0.0,0.01,0.0,23.1,55.02,3.03,0.0,0.0,0.031,1.168,0.031,0.393,2.399,5.476,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natto,,
16115,"Flour, soy, full-fat",0.0,0,258,27.9,0,72,0,190.6,1.09,0,452,4.561,11.657,2.987,9.6,345,345,345,0,9.51,0,0,254,2.74,607,1860,38.6,0,0.363,14.3,2,7.5,0,0.362,20.7,6,0.0,0.0,0.34,0.0,0.0,1.95,0.0,70.0,7.85,3.75,0.0,0.0,0.057,2.192,0.057,0.737,4.504,10.28,1.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flour, soy, full-fat
16117,"Flour, soy, defatted",0.0,0,338,32.9,0,24,0,11.3,1.51,0,366,0.208,0.533,0.136,17.5,305,305,305,0,7.34,0,0,313,3.43,726,2480,51.1,0,0.298,45.8,2,16.42,0,0.542,3.33,2,0.0,0.0,0.618,0.0,0.0,0.12,0.0,4.1,6.24,4.44,0.0,0.0,0.003,0.1,0.003,0.034,0.206,0.47,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flour, soy, defatted
16122,Soy protein isolate,0.0,0,178,0.0,0,0,0,190.9,1.599,0,335,0.645,1.648,0.422,0.0,176,176,176,0,14.5,0,0,39,1.438,776,81,88.32,0,0.1,0.8,1005,0.0,0,0.176,3.39,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.98,4.03,0.0,0.0,0.008,0.31,0.008,0.104,0.637,1.453,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soy protein isolate,,
16123,Soy sauce made from soy and wheat (shoyu),0.0,0,33,4.93,0,0,0,18.3,0.043,0,53,0.088,0.263,0.073,0.8,14,14,14,0,1.45,0,0,74,2.196,166,435,8.14,0,0.165,0.5,5493,0.4,0,0.033,0.57,0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,71.15,0.87,0.0,0.0,0.0,0.058,0.0,0.007,0.08,0.234,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soy sauce made from soy and wheat (shoyu),,
16127,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",0.0,0,111,1.18,0,4,0,27.4,0.157,0,61,0.814,2.081,0.533,0.2,44,44,44,0,1.11,0,0,27,0.535,92,120,7.17,0,0.037,8.9,8,0.7,0,0.047,3.69,0,0.0,0.0,0.052,0.2,0.0,0.01,0.0,2.0,87.26,0.64,0.0,0.0,0.01,0.391,0.01,0.132,0.804,1.835,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)
16129,"Tofu, fried",0.0,0,372,8.86,0,16,0,106.3,0.398,0,270,4.456,11.39,2.918,3.9,27,27,27,0,4.87,0,0,60,0.1,287,146,18.82,0,0.05,28.5,16,2.72,0,0.17,20.18,1,0.0,0.0,0.099,0.0,0.0,0.04,0.0,7.8,50.52,1.99,0.0,0.0,0.056,2.141,0.056,0.72,4.4,10.044,1.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tofu, fried,
16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",0.0,0,123,4.92,0,2,0,23.6,0.165,0,43,0.382,0.858,0.205,0.2,9,9,9,0,0.42,0,0,15,0.425,43,122,2.6,55,0.184,2.3,47,3.65,0,0.029,1.47,55,0.85,0.85,0.031,0.0,1.1,0.11,0.0,3.0,90.36,0.26,0.0,0.0,0.0,0.15,0.0,0.05,0.31,0.584,0.075,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soymilk, original and vanilla," with added calcium, vitamins A and D"
16147,"Veggie burgers or soyburgers, unprepared",0.0,0,136,14.27,0,10,5,19.4,0.2,0,177,1.778,2.023,1.44,4.9,124,124,124,0,2.41,0,0,56,3.753,206,333,15.7,0,0.244,22.6,569,1.07,0,2.651,6.3,1,2.01,2.01,0.303,4.5,0.0,0.23,0.0,4.2,61.21,1.26,0.081,0.032,0.112,0.805,0.023,0.267,1.72,1.94,0.0,0.0,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.099,Veggie burgers or soyburgers, unprepared,
16149,"Peanut spread, reduced sugar",0.0,0,72,14.23,0,0,0,67.4,0.76,0,650,26.997,16.266,10.22,7.8,144,144,144,0,2.84,0,0,164,16.385,350,818,24.8,0,0.122,9.1,292,6.35,0,0.116,54.89,0,0.0,0.0,0.471,0.0,0.0,8.06,0.0,0.6,1.93,3.51,0.0,0.207,0.058,7.073,0.0,0.797,26.075,16.175,0.091,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peanut spread, reduced sugar,
16150,"Peanut butter, smooth, reduced fat",0.0,0,35,35.65,0,0,0,63.4,0.58,0,520,16.156,9.182,5.76,5.2,60,60,60,0,1.9,0,0,170,14.6,369,669,25.9,0,0.06,7.5,540,9.28,0,0.27,34.0,0,0.0,0.0,0.31,0.0,0.0,9.04,0.0,0.6,1.2,2.8,0.0,0.015,0.145,3.807,0.0,1.793,15.867,9.13,0.052,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peanut butter, smooth, reduced fat
16155,"Peanut butter, smooth, vitamin and mineral fortified",0.0,0,43,18.75,0,0,0,63.3,1.64,0,591,24.832,13.847,10.125,5.6,540,134,373,239,16.6,0,0,355,13.369,368,667,25.72,1172,0.105,7.5,420,10.47,0,0.083,50.81,1172,0.0,0.0,2.23,0.0,0.0,43.2,36.9,0.6,1.47,14.4,0.0,0.022,0.218,5.738,0.0,2.702,23.945,13.769,0.07,0.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peanut butter, smooth, vitamin and mineral fortified
16158,"Hummus, commercial",0.0,0,41,14.9,0,12,0,46.6,0.348,3,243,6.37,7.48,2.22,5.4,36,36,36,0,2.41,258,0,71,0.948,166,289,7.35,0,0.115,16.2,438,0.34,0,0.15,17.1,1,0.0,0.0,0.143,0.0,0.0,1.74,0.0,17.2,58.7,1.38,0.0,0.0,0.009,1.41,0.021,0.634,6.26,6.82,0.656,0.0,0.084,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.0,Hummus, commercial,
16222,"Soy milk, unsweetened, plain, shelf stable",0.0,0,101,1.29,0,0,0,23.6,0.108,0,38,0.416,1.15,0.314,0.0,20,20,20,0,0.54,8,0,22,0.236,69,158,3.55,58,0.084,1.9,34,0.56,0,0.063,2.12,58,0.39,0.39,0.055,0.0,0.7,0.16,0.0,3.0,92.4,0.31,0.0,0.0,0.004,0.218,0.002,0.073,0.41,0.989,0.166,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soy milk, unsweetened," plain, shelf stable"
16316,"Beans, black, mature seeds, canned, low sodium",0.0,0,35,16.55,0,0,0,23.2,0.192,0,91,0.025,0.125,0.075,6.9,61,61,61,0,1.9,0,0,35,0.62,108,308,6.03,0,0.12,1.3,138,0.23,0,0.14,0.29,0,0.0,0.0,0.055,2.7,0.0,0.62,0.0,2.3,75.64,0.54,0.0,0.0,0.0,0.07,0.0,0.004,0.025,0.068,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beans, black," mature seeds, canned, low sodium"
16326,"Beans, great northern, mature seeds, canned, low sodium",0.0,0,53,21.02,0,0,0,29.5,0.16,0,114,0.018,0.161,0.12,4.9,81,81,81,0,1.57,0,0,51,0.461,136,351,7.37,0,0.06,4.1,177,1.41,0,0.143,0.39,0,0.0,0.0,0.106,1.3,0.0,0.79,0.0,3.0,69.89,0.65,0.0,0.0,0.0,0.113,0.0,0.007,0.018,0.089,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beans, great northern," mature seeds, canned, low sodium"
16337,"Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium",0.0,0,29,14.83,0,0,0,30.5,0.147,0,81,0.147,0.174,0.125,5.3,26,26,26,0,1.25,0,0,30,0.494,106,260,5.22,0,0.067,1.1,117,1.85,0,0.106,0.36,0,0.0,0.0,0.08,0.8,0.0,0.02,0.0,4.1,77.96,0.62,0.0,0.0,0.005,0.082,0.008,0.038,0.012,0.083,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beans, kidney," red, mature seeds, canned, solids and liquid, low sodium"
16347,"Beans, pinto, mature seeds, canned, solids and liquids, low sodium",0.0,0,47,15.18,0,0,0,20.8,0.162,0,82,0.114,0.203,0.116,4.6,24,24,24,0,1.47,0,0,33,0.268,92,276,4.6,0,0.016,3.7,146,1.02,0,0.052,0.56,0,0.0,0.0,0.135,0.7,0.0,0.55,0.0,2.1,78.19,0.56,0.0,0.0,0.0,0.114,0.0,0.002,0.114,0.086,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beans, pinto," mature seeds, canned, solids and liquids, low sodium"
16360,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids, low sodium",0.0,0,35,13.49,0,9,0,23.1,0.153,0,88,0.444,0.881,0.204,4.4,25,25,25,0,1.23,0,0,27,0.13,80,144,4.92,0,0.015,2.0,132,2.59,0,0.032,1.95,1,0.0,0.0,0.473,0.1,0.0,0.19,0.0,2.2,78.55,0.69,0.0,0.0,0.003,0.164,0.003,0.028,0.441,0.849,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chickpeas (garbanzo beans, bengal gram)," mature seeds, canned, solids and liquids, low sodium"
16389,"Peanuts, all types, oil-roasted, without salt",0.0,0,61,15.26,0,0,0,55.0,0.533,0,599,25.976,15.292,8.686,9.4,120,120,120,0,1.52,0,0,176,13.825,397,726,28.03,0,0.089,3.3,6,4.18,0,0.085,52.5,0,0.0,0.0,0.461,0.8,0.0,6.91,0.0,0.0,1.45,3.28,0.038,0.038,0.038,5.045,0.038,1.402,25.212,15.103,0.038,0.0,0.612,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.038,Peanuts, all types," oil-roasted, without salt"
16390,"Peanuts, all types, dry-roasted, without salt",0.0,0,58,21.26,0,0,0,64.6,0.428,0,587,26.181,9.773,7.723,8.4,97,97,97,0,1.58,0,0,178,14.355,363,634,24.35,0,0.197,9.3,6,4.9,0,0.152,49.66,0,0.0,0.0,0.466,0.0,0.0,4.93,0.0,0.0,1.81,2.77,0.0,0.0,0.016,3.982,0.031,1.2,25.435,9.715,0.026,0.0,0.627,0.016,0.0,0.055,0.0,0.0,0.0,0.0,0.0,Peanuts, all types," dry-roasted, without salt"
16398,"Peanut butter, smooth style, without salt",0.0,0,49,22.31,0,0,0,63.0,0.422,0,598,25.941,12.535,10.325,5.0,87,87,87,0,1.74,0,0,168,13.112,335,558,22.21,0,0.192,4.1,17,10.49,0,0.15,51.36,0,0.0,0.0,0.441,0.0,0.0,9.1,0.0,0.3,1.23,2.51,0.0,0.0,0.02,4.741,0.03,2.181,24.812,12.264,0.028,0.0,0.579,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.0,Peanut butter, smooth style, without salt
16403,"Refried beans, canned, traditional, reduced sodium",0.0,0,29,13.55,0,0,0,22.7,0.129,0,89,0.601,0.543,0.631,3.7,26,26,26,0,1.44,0,0,35,0.367,92,319,4.98,0,0.079,5.8,138,0.54,0,0.076,2.01,0,0.0,0.0,0.103,0.8,0.0,0.09,0.0,2.3,77.75,0.58,0.004,0.001,0.022,0.394,0.024,0.192,0.564,0.361,0.169,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Refried beans, canned," traditional, reduced sodium"
16424,"Soy sauce made from soy and wheat (shoyu), low sodium",0.0,0,30,5.59,0,0,0,30.8,0.049,0,57,0.042,0.138,0.035,0.7,44,44,44,0,1.35,0,0,69,1.14,166,352,9.05,0,0.24,0.5,3598,0.5,0,0.04,0.3,0,0.0,0.0,0.16,0.0,0.0,0.41,0.0,0.0,75.14,0.79,0.0,0.0,0.0,0.031,0.0,0.004,0.042,0.123,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soy sauce made from soy and wheat (shoyu), low sodium,
17002,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",0.0,0,17,0.0,0,0,97,93.7,0.119,0,294,8.82,1.51,8.83,0.0,18,18,18,0,1.88,0,0,23,6.66,188,310,24.52,0,0.25,26.4,72,0.0,0,0.1,20.94,0,2.55,0.0,0.13,0.0,0.1,0.14,0.0,4.6,53.72,4.46,0.05,0.09,0.82,4.48,0.61,2.84,8.0,1.14,0.3,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamb, composite of trimmed retail cuts," separable lean and fat, trimmed to 1/4"" fat, choice, cooked"
17024,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,0,20,0.0,0,0,100,93.8,0.13,0,316,9.7,1.68,9.83,0.0,18,18,18,0,1.81,0,0,24,7.1,196,327,25.17,0,0.25,27.4,77,0.0,0,0.1,23.08,0,2.47,0.0,0.13,0.0,0.1,0.13,0.0,4.8,51.57,3.48,0.06,0.1,0.92,4.98,0.67,3.15,8.79,1.26,0.35,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamb, loin," separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled"
17027,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,0,19,0.0,0,0,95,108.3,0.145,0,216,4.26,0.64,3.48,0.0,24,24,24,0,2.0,0,0,28,6.85,226,376,29.99,0,0.28,32.8,84,0.0,0,0.11,9.73,0,2.52,0.0,0.16,0.0,0.1,0.16,0.0,3.9,60.98,4.13,0.02,0.03,0.3,1.87,0.29,1.2,3.95,0.52,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamb, loin," separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled"
17038,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,0,20,0.0,0,0,92,87.9,0.108,0,276,8.17,1.62,8.44,0.0,21,21,21,0,1.97,0,0,23,6.15,184,251,22.51,0,0.24,26.2,66,0.0,0,0.09,19.97,0,2.64,0.0,0.13,0.0,0.1,0.14,0.0,4.6,56.26,5.23,0.05,0.08,0.75,4.3,0.58,2.68,7.34,1.19,0.34,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamb, shoulder," whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted"
17042,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,0,19,0.0,0,0,87,95.8,0.113,0,204,4.36,0.95,4.08,0.0,25,25,25,0,2.13,0,0,25,5.76,200,265,24.94,0,0.26,28.5,68,0.0,0,0.09,10.77,0,2.7,0.0,0.15,0.0,0.1,0.18,0.0,4.5,63.32,6.04,0.02,0.03,0.32,2.17,0.32,1.33,3.93,0.71,0.16,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamb, shoulder," whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted"
17060,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",0.0,0,15,0.0,0,0,108,129.3,0.141,0,223,3.54,0.81,3.15,0.0,21,21,21,0,2.8,0,0,28,5.95,205,260,33.69,0,0.24,38.1,70,0.0,0,0.07,8.8,0,2.73,0.0,0.12,0.0,0.1,0.2,0.0,4.4,56.23,6.58,0.01,0.02,0.23,1.71,0.27,1.05,3.2,0.6,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamb, cubed for stew or kabob (leg and shoulder)," separable lean only, trimmed to 1/4"" fat, cooked, braised"
17089,"Veal, composite of trimmed retail cuts, separable lean and fat, cooked",0.0,0,22,0.0,0,0,114,116.6,0.114,0,231,4.4,0.8,4.28,0.0,15,15,15,0,1.15,0,0,26,7.97,239,325,30.1,0,0.32,12.3,87,0.0,0,0.06,11.39,0,1.57,0.0,0.31,0.0,0.0,0.4,0.0,6.6,57.08,4.76,0.01,0.03,0.41,2.32,0.47,1.41,3.84,0.63,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, composite of trimmed retail cuts," separable lean and fat, cooked"
17094,"Veal, leg (top round), separable lean and fat, raw",0.0,0,5,0.0,0,0,78,89.5,0.108,0,117,1.12,0.24,1.18,0.0,14,14,14,0,0.79,0,0,26,9.42,220,367,20.98,0,0.27,9.0,63,0.0,0,0.08,3.08,0,1.04,0.0,0.46,0.0,0.0,0.3,0.0,3.9,74.8,2.3,0.0,0.01,0.1,0.63,0.12,0.39,0.97,0.18,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, leg (top round)," separable lean and fat, raw"
17095,"Veal, leg (top round), separable lean and fat, cooked, braised",0.0,0,8,0.0,0,0,134,141.2,0.14,0,211,2.36,0.47,2.53,0.0,18,18,18,0,1.32,0,0,29,10.56,249,383,36.16,0,0.35,15.4,67,0.0,0,0.06,6.33,0,1.17,0.0,0.36,0.0,0.0,0.49,0.0,7.0,55.49,3.96,0.01,0.02,0.23,1.35,0.27,0.84,2.04,0.35,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, leg (top round)," separable lean and fat, cooked, braised"
17098,"Veal, leg (top round), separable lean and fat, cooked, roasted",0.0,0,6,0.0,0,0,103,108.2,0.129,0,160,1.73,0.35,1.84,0.0,16,16,16,0,0.91,0,0,28,9.93,234,389,27.7,0,0.32,11.2,68,0.0,0,0.06,4.65,0,1.17,0.0,0.31,0.0,0.0,0.49,0.0,5.5,66.1,3.04,0.0,0.01,0.17,0.98,0.19,0.61,1.49,0.26,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, leg (top round)," separable lean and fat, cooked, roasted"
17104,"Veal, loin, separable lean and fat, raw",0.0,0,14,0.07,0,0,59,98.9,0.082,0,177,4.808,0.404,3.607,0.0,3,3,3,0,0.84,0,0,43,6.617,222,241,20.07,0,0.28,16.2,98,0.0,0,0.078,10.07,0,2.46,0.0,0.604,0.0,1.7,0.3,0.0,1.3,69.44,2.01,0.005,0.007,0.253,2.083,0.348,1.141,4.285,0.358,0.012,0.0,0.015,0.032,0.001,0.0,0.0,0.0,0.0,0.0,0.0,Veal, loin," separable lean and fat, raw"
17106,"Veal, loin, separable lean and fat, cooked, roasted",0.0,0,19,0.0,0,0,103,99.7,0.11,0,217,4.78,0.81,5.26,0.0,15,15,15,0,0.87,0,0,25,8.86,212,325,24.8,0,0.28,11.0,93,0.0,0,0.05,12.32,0,1.24,0.0,0.34,0.0,0.0,0.44,0.0,5.5,60.73,3.03,0.01,0.04,0.52,2.76,0.56,1.73,4.1,0.62,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, loin," separable lean and fat, cooked, roasted"
17134,"Veal, sirloin, separable lean and fat, raw",0.0,0,11,0.0,0,0,78,82.3,0.11,0,152,3.04,0.51,3.35,0.0,13,13,13,0,0.78,0,0,24,8.44,209,329,19.07,0,0.3,8.5,76,0.0,0,0.08,7.81,0,1.27,0.0,0.49,0.0,0.0,0.25,0.0,4.6,71.85,2.55,0.01,0.02,0.33,1.76,0.35,1.1,2.6,0.39,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, sirloin," separable lean and fat, raw"
17136,"Veal, sirloin, separable lean and fat, cooked, roasted",0.0,0,13,0.0,0,0,102,99.5,0.129,0,202,4.08,0.68,4.51,0.0,15,15,15,0,0.92,0,0,26,8.87,223,351,25.14,0,0.35,11.1,83,0.0,0,0.06,10.45,0,1.42,0.0,0.32,0.0,0.0,0.42,0.0,6.6,62.66,3.35,0.01,0.03,0.45,2.36,0.48,1.48,3.49,0.52,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veal, sirloin," separable lean and fat, cooked, roasted"
17147,"Game meat, bear, cooked, simmered",0.0,0,5,0.0,0,0,98,122.3,0.148,0,259,5.66,2.4,3.54,0.0,6,6,6,0,10.73,0,0,23,3.35,170,263,32.42,0,0.82,11.2,71,0.0,0,0.1,13.39,0,2.47,0.0,0.29,0.0,0.0,0.49,0.0,1.8,53.55,10.27,0.0,0.0,0.188,2.073,0.725,0.769,4.13,1.572,0.049,0.0,0.057,0.321,0.0,0.0,0.034,0.037,0.0,0.0,0.0,Game meat, bear," cooked, simmered"
17148,"Bison, ground, grass-fed, cooked",0.0,0,14,0.0,0,0,71,97.2,0.151,0,179,3.293,0.402,3.489,0.0,16,16,16,0,3.19,0,0,23,5.966,213,353,25.45,0,0.264,31.1,76,0.0,0,0.139,8.62,0,2.44,0.0,0.401,0.0,0.0,0.2,0.0,1.3,65.09,5.34,0.004,0.004,0.155,1.553,0.172,1.771,3.094,0.313,0.045,0.0,0.027,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.003,Bison, ground," grass-fed, cooked"
17151,"Game meat, beaver, cooked, roasted",0.0,0,22,0.0,0,0,117,129.9,0.189,0,212,1.89,1.35,2.07,0.0,11,11,11,0,10.0,0,0,29,2.2,292,403,34.85,0,0.31,43.1,59,0.0,0,0.05,6.96,0,8.3,0.0,0.47,3.0,0.0,0.45,0.0,1.6,57.92,2.27,0.0,0.0,0.18,1.57,0.24,0.32,1.61,1.07,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game meat, beaver," cooked, roasted"
